customer_id,name,gender,join_date,region,device,num_transactions,total_spent,last_purchase_date
3992,"Sharon Phelps",F,2024-08-23,Maine,Mobile,2,880.01,2025-01-02
3993,"Mark Brown",F,2022-10-14,Minnesota,Mobile,2,886.03,2025-01-25
3994,"Allison Neal",F,2025-08-16,Indiana,Tablet,5,1590.65,2025-08-30
3995,"Ryan Graves",F,2022-10-31,"South Dakota",Tablet,1,744.36,2024-12-07
3996,"Michelle Fernandez",F,2022-12-01,Wisconsin,Desktop,3,1792.38,2024-05-11
3997,"Kaitlyn Vincent",M,2024-11-19,"North Carolina",Desktop,1,836.45,2024-08-24
3998,"Cameron Murray",M,2025-08-12,Texas,Tablet,1,311.13,2025-04-20
3999,"Patrick Carpenter",M,2025-07-28,Oregon,Desktop,3,1771.55,2024-04-23
4000,"Aaron Vasquez",F,2023-05-10,"South Carolina",Tablet,0,NULL,NULL
4001,"Tammy Carpenter",M,2022-11-10,Idaho,Tablet,1,346.94,2025-04-22
4002,"Zachary Lopez",F,2023-05-28,Indiana,Desktop,2,858.47,2024-04-25
4003,"Angela Cooper",M,2025-02-07,"New Mexico",Tablet,2,859.62,2025-06-20
4004,"Julie Aguilar",M,2024-12-05,"Rhode Island",Desktop,0,NULL,NULL
4005,"Richard Francis",F,2025-03-24,Indiana,Tablet,4,2067.67,2025-07-16
4006,"Sergio Jones",F,2025-07-16,Wisconsin,Desktop,2,1115.24,2025-06-23
4007,"Donna Griffin DDS",M,2025-04-22,Indiana,Desktop,4,1446.69,2025-08-19
4008,"Michaela Carter",F,2025-03-13,"North Carolina",Tablet,2,630.79,2025-04-06
4009,"Daniel Griffith",M,2024-10-03,Iowa,Tablet,0,NULL,NULL
4010,"Dr. Kristin Lopez",F,2023-03-26,"New Hampshire",Mobile,1,643.57,2025-06-22
4011,"Jeremy Lee",M,2024-06-29,Washington,Desktop,1,827.41,2024-08-12
4012,"Stephen Dominguez",M,2023-07-09,Michigan,Mobile,0,NULL,NULL
4013,"Larry Morrow",M,2025-06-08,"New York",Tablet,5,2099.83,2024-08-18
4014,"Suzanne Henson",F,2024-06-23,Iowa,Desktop,3,1442.85,2025-04-02
4015,"Nathaniel Berry",M,2024-06-18,Indiana,Mobile,4,1873.21,2025-07-23
4016,"Mr. Tyler Petersen",F,2024-05-11,Idaho,Tablet,3,1061.89,2025-08-01
4017,"Allison Ellis",M,2023-10-05,Tennessee,Mobile,1,36.61,2024-01-27
4018,"Jodi Fischer",M,2024-12-31,Nebraska,Tablet,1,493.95,2023-11-03
4019,"Samuel Tucker",F,2024-02-26,Delaware,Mobile,2,1485.91,2025-03-07
4020,"Amy Allen",F,2024-12-30,Missouri,Tablet,0,NULL,NULL
4021,"Sara Zavala",F,2025-06-15,Nebraska,Mobile,2,723.88,2025-08-12
4022,"Cynthia Malone",F,2024-06-24,Oklahoma,Tablet,1,179.51,2023-10-07
4023,"Rebecca Dennis",F,2022-12-24,Indiana,Mobile,4,1257.30,2024-12-29
4024,"Duane Gomez",M,2024-07-23,Michigan,Tablet,0,NULL,NULL
4025,"Taylor Sanchez",M,2022-11-28,Louisiana,Tablet,1,811.30,2023-10-08
4026,"Jordan Lambert",F,2024-03-02,Louisiana,Tablet,2,370.17,2024-09-21
4027,"Ronald Carr DDS",M,2024-08-10,Idaho,Tablet,5,1923.49,2025-08-09
4028,"Thomas Lopez",F,2024-03-08,Arkansas,Tablet,1,180.55,2024-10-25
4029,"Julie Roberts",M,2024-06-30,"South Dakota",Tablet,0,NULL,NULL
4030,"Lawrence Nelson",M,2025-07-11,"New Hampshire",Tablet,1,810.68,2024-09-13
4031,"Robert Gonzalez",F,2023-01-19,Delaware,Tablet,5,2632.87,2025-07-25
4032,"Lori Prince",F,2025-07-28,Wyoming,Desktop,2,1408.94,2025-05-10
4033,"Jennifer Flores",F,2024-11-02,Oregon,Desktop,0,NULL,NULL
4034,"Laura Dillon",M,2024-09-27,Indiana,Mobile,1,95.69,2025-06-15
4035,"Mark Mercer",F,2023-02-14,Massachusetts,Desktop,2,1461.05,2024-12-02
4036,"Kyle Wilson",M,2022-12-21,Vermont,Tablet,0,NULL,NULL
4037,"Kayla Gonzales",M,2024-02-24,Oregon,Desktop,1,727.78,2023-09-09
4038,"Mr. Manuel Salazar",F,2025-05-12,"North Dakota",Mobile,5,2784.76,2025-05-24
4039,"Curtis Trujillo",F,2025-06-12,Utah,Desktop,0,NULL,NULL
4040,"Michael Galvan",F,2023-07-17,Wisconsin,Desktop,2,656.76,2025-02-05
4041,"Jessica Russell",M,2024-03-01,Maryland,Desktop,2,255.06,2025-05-06
4042,"Jordan Walker",F,2023-10-02,Arkansas,Desktop,3,2250.83,2024-01-02
4043,"Ryan Mclaughlin",M,2023-01-17,"South Carolina",Tablet,2,1210.32,2025-07-20
4044,"Jeffrey Bryant",F,2023-05-28,Indiana,Mobile,3,1558.28,2024-05-18
4045,"Kevin Byrd",M,2023-07-16,Vermont,Mobile,2,1259.22,2025-04-17
4046,"Jennifer Bradley",F,2025-02-18,Minnesota,Desktop,2,1037.36,2025-07-22
4047,"Nicholas Gonzalez",M,2023-02-06,Florida,Mobile,2,1647.69,2025-04-27
4048,"James Nunez",M,2025-07-01,"New Jersey",Desktop,6,4058.08,2025-05-30
4049,"Manuel Roman",F,2023-12-30,Hawaii,Tablet,4,948.77,2025-07-24
4050,"Daniel Mathews",M,2025-05-29,"North Dakota",Mobile,0,NULL,NULL
4051,"Allison Hall",M,2024-03-11,"Rhode Island",Desktop,1,335.53,2024-01-25
4052,"Marilyn Tyler",F,2023-05-02,Arizona,Mobile,2,299.35,2024-05-29
4053,"Andrew Romero",M,2025-04-26,"South Dakota",Tablet,5,1809.22,2025-02-20
4054,"Jennifer Roberts",M,2022-09-18,Kansas,Mobile,1,158.28,2025-03-26
4055,"Bethany Perry",M,2024-09-15,Louisiana,Tablet,2,1106.54,2023-10-09
4056,"Rebecca Jones",M,2024-07-29,Mississippi,Mobile,1,874.50,2025-02-17
4057,"Paul Shaw",M,2022-11-12,Montana,Tablet,4,1817.12,2025-07-20
4058,"Amy Ho",F,2023-01-09,Georgia,Tablet,0,NULL,NULL
4059,"Aaron Brennan",M,2023-11-08,Mississippi,Tablet,1,336.73,2025-05-28
4060,"Meghan Crosby",F,2024-03-17,Indiana,Desktop,2,667.87,2024-02-03
4061,"Aaron Collins",F,2024-11-03,Massachusetts,Mobile,1,785.63,2025-01-23
4062,"Brittany Jones",M,2025-06-14,Alaska,Desktop,0,NULL,NULL
4063,"Brian Payne",F,2022-10-16,"New Jersey",Tablet,2,1183.79,2025-07-29
4064,"Michael Patterson",F,2024-08-27,Utah,Tablet,2,347.15,2024-03-15
4065,"Donald Richardson",F,2023-12-30,Indiana,Tablet,3,2044.06,2025-04-20
4066,"Andrea Bender",F,2024-05-30,Kansas,Tablet,0,NULL,NULL
4067,"Adam Bennett",F,2024-10-10,Arizona,Mobile,1,480.35,2023-09-23
4068,"Lauren Taylor",F,2024-08-02,Oregon,Desktop,2,1084.52,2025-08-04
4069,"Crystal Smith",M,2025-03-22,Oregon,Mobile,4,2745.93,2024-12-21
4070,"Jamie Dean",M,2023-03-12,Oregon,Tablet,2,1441.77,2025-07-09
4071,"Randall Christensen",F,2024-12-04,California,Tablet,2,980.88,2025-08-31
4072,"David Reyes",M,2023-11-28,Alabama,Desktop,1,931.80,2023-12-08
4073,"Jordan Jensen",F,2024-10-13,Oklahoma,Desktop,1,820.81,2025-02-25
4074,"Gary Johnson",M,2024-06-25,Pennsylvania,Tablet,2,795.38,2024-02-01
4075,"Dalton Ortiz",F,2023-07-28,"South Carolina",Mobile,1,994.59,2024-02-05
4076,"Felicia Mills",M,2022-10-06,Louisiana,Tablet,3,1310.91,2024-07-07
4077,"Steven Norman",F,2024-03-05,Iowa,Desktop,0,NULL,NULL
4078,"Steven Cook",M,2024-11-11,Delaware,Desktop,2,910.75,2024-01-05
4079,"David Ferguson",F,2025-02-11,"New York",Desktop,1,972.86,2025-06-12
4080,"Andrew Burns",M,2023-05-03,Illinois,Mobile,1,384.99,2025-06-15
4081,"Joyce Carr",M,2022-09-05,Georgia,Tablet,2,1420.50,2024-10-15
4082,"Dr. Ellen Brock",M,2022-09-23,Indiana,Tablet,3,1468.23,2024-09-18
4083,"Cynthia Oneal",M,2024-08-18,Minnesota,Mobile,1,475.90,2024-10-10
4084,"Patrick Lee",M,2024-03-04,"South Dakota",Desktop,1,144.06,2025-08-31
4085,"Russell Carr",M,2023-08-13,Florida,Desktop,0,NULL,NULL
4086,"Courtney Gardner",F,2023-12-15,"New Jersey",Mobile,0,NULL,NULL
4087,"John Adkins",F,2023-04-09,California,Desktop,1,872.31,2023-11-16
4088,"Whitney Rogers",F,2024-05-02,Arkansas,Mobile,1,236.06,2024-01-10
4089,"Danny Murray",M,2023-07-26,Louisiana,Desktop,0,NULL,NULL
4090,"Sydney Dunn",M,2025-02-21,Wyoming,Tablet,4,2222.11,2024-12-05
4091,"Lawrence Jackson",M,2022-10-05,Colorado,Desktop,1,28.10,2024-07-12
4092,"Kimberly Brown",F,2023-08-07,Michigan,Tablet,3,2009.78,2024-04-03
4093,"Michael Morris",M,2023-10-15,Arkansas,Desktop,6,2384.50,2025-07-14
4094,"Timothy Chavez",M,2023-03-11,Pennsylvania,Tablet,1,134.00,2023-12-14
4095,"Toni Fields",M,2024-07-03,"New Hampshire",Mobile,2,1274.72,2025-06-03
4096,"Randy Wright",F,2025-05-28,Utah,Desktop,2,333.62,2025-06-13
4097,"Lisa Cochran",F,2022-10-16,Maryland,Desktop,3,1506.40,2024-08-02
4098,"Stephen Johnson",F,2023-10-28,Oregon,Mobile,2,1373.17,2025-08-31
4099,"Laura Kim",F,2023-03-14,Alaska,Mobile,2,1434.46,2025-07-08
4100,"Crystal Brock",F,2024-09-04,Wisconsin,Mobile,1,272.32,2023-12-24
4101,"Danielle Thomas",F,2024-06-03,Tennessee,Tablet,5,1738.04,2025-08-12
4102,"Kathy Hardy",F,2025-04-03,"North Dakota",Tablet,1,673.03,2025-08-17
4103,"Richard Reeves",M,2023-07-21,Oklahoma,Mobile,2,352.36,2024-05-15
4104,"Thomas Mcintyre",F,2025-05-08,Arkansas,Desktop,2,593.21,2024-02-13
4105,"Rodney Ortega",M,2024-04-19,Florida,Mobile,2,278.78,2025-02-25
4106,"Jason Elliott",M,2023-08-13,Hawaii,Desktop,1,637.06,2024-03-02
4107,"Adam Woodward",M,2024-08-10,Utah,Tablet,3,2271.65,2024-12-17
4108,"Joseph Hill",M,2024-05-26,Mississippi,Mobile,3,1531.43,2025-05-06
4109,"Michael Le",M,2024-07-30,Florida,Mobile,2,1275.53,2024-05-01
4110,"Matthew Hill",F,2023-03-08,Illinois,Tablet,4,2484.50,2024-11-19
4111,"Diane Dennis",M,2025-02-03,Indiana,Tablet,2,1063.67,2025-08-25
4112,"Kyle Cardenas",M,2023-02-26,"West Virginia",Tablet,1,41.19,2025-03-09
4113,"Krista Lee",M,2025-03-13,Tennessee,Tablet,4,1961.60,2024-12-07
4114,"Jessica Hart",M,2023-07-26,Nebraska,Mobile,3,2172.54,2025-03-05
4115,"Karen Fry",M,2023-10-20,"North Carolina",Mobile,2,612.43,2024-07-16
4116,"David Crane",M,2022-12-14,"North Dakota",Mobile,2,1042.85,2024-04-13
4117,"Daniel Rodriguez",F,2025-07-28,Illinois,Desktop,4,2651.90,2025-04-01
4118,"Laura Ortega",F,2023-12-07,Oklahoma,Desktop,4,1460.49,2024-08-05
4119,"Michael May",F,2024-02-11,Georgia,Desktop,1,150.19,2024-10-09
4120,"Mary Williams",M,2024-11-24,"New York",Desktop,2,1326.77,2024-05-02
4121,"Bryan Arnold",F,2023-12-09,Georgia,Mobile,0,NULL,NULL
4122,"Benjamin Robinson",M,2023-07-07,"North Dakota",Desktop,3,893.00,2024-03-31
4123,"Timothy Valencia",F,2023-02-16,Indiana,Tablet,4,2184.91,2025-01-05
4124,"Mary Smith",M,2022-09-04,"South Carolina",Mobile,2,695.87,2025-08-13
4125,"Lisa Bridges",M,2024-10-01,Maine,Desktop,1,391.60,2024-07-29
4126,"John Williams",F,2024-07-13,Florida,Mobile,2,1367.32,2025-07-06
4127,"Susan Wade",F,2023-12-27,Kentucky,Tablet,2,718.10,2023-11-28
4128,"Rhonda Glover",F,2024-01-20,Pennsylvania,Tablet,2,722.19,2024-12-31
4129,"Patricia Adams",M,2023-06-27,Washington,Mobile,2,507.99,2025-02-09
4130,"Amy Kelly",F,2024-12-06,Arizona,Desktop,3,1142.97,2025-05-09
4131,"Madison James",M,2023-02-25,Missouri,Mobile,2,987.68,2025-06-07
4132,"David Lara",M,2024-05-20,Arkansas,Desktop,3,1283.88,2025-06-08
4133,"Breanna Jackson",F,2023-07-24,"New Mexico",Mobile,3,1721.70,2025-08-20
4134,"Matthew Williams",F,2024-11-20,Mississippi,Desktop,1,219.30,2023-09-01
4135,"Amber Duncan",M,2024-10-19,"New Hampshire",Mobile,1,911.60,2024-07-08
4136,"Sherri Scott",M,2022-12-31,Texas,Mobile,3,2342.88,2025-04-03
4137,"Jamie Klein",M,2023-09-10,Florida,Mobile,2,1191.71,2025-04-23
4138,"Jacob Jacobs",F,2025-03-27,Michigan,Tablet,1,741.98,2024-01-25
4139,"Willie Ford",F,2023-12-03,Texas,Tablet,2,758.50,2025-03-13
4140,"Karen Lester",M,2023-04-16,Vermont,Mobile,3,1805.34,2024-12-15
4141,"Sandra Schmidt",M,2023-11-30,Oklahoma,Desktop,3,1927.71,2025-07-28
4142,"Joshua West",M,2025-06-16,Georgia,Tablet,0,NULL,NULL
4143,"Paul Long",M,2024-10-25,Vermont,Mobile,1,461.82,2023-09-12
4144,"Crystal Andersen",F,2024-02-12,Montana,Mobile,3,1307.94,2024-10-04
4145,"Jason Gamble DVM",F,2025-07-08,Missouri,Desktop,4,1713.71,2025-08-08
4146,"Madeline Hall",F,2023-12-28,Alaska,Desktop,0,NULL,NULL
4147,"Pamela Sullivan",F,2023-04-02,"New Hampshire",Tablet,0,NULL,NULL
4148,"Sherry Moody",F,2025-07-27,"North Dakota",Mobile,2,1516.21,2024-10-03
4149,"Jennifer Burton",M,2024-08-30,"North Dakota",Tablet,2,338.14,2025-08-09
4150,"Michele Gonzalez",F,2024-06-25,Ohio,Desktop,0,NULL,NULL
4151,"Cheryl Ward",F,2023-07-24,Connecticut,Mobile,3,1037.88,2025-08-13
4152,"Bryan Flores",M,2024-12-03,"Rhode Island",Desktop,5,2535.20,2025-06-14
4153,"Andrea White",M,2024-02-08,Montana,Tablet,1,576.66,2025-08-14
4154,"Maurice Gutierrez",M,2023-11-28,Wisconsin,Tablet,0,NULL,NULL
4155,"Henry Taylor",F,2024-09-22,Mississippi,Desktop,0,NULL,NULL
4156,"Ryan Harris",F,2023-09-30,"New Jersey",Desktop,1,83.28,2023-12-27
4157,"Tyler Fitzpatrick",M,2024-09-17,California,Mobile,1,323.52,2025-05-18
4158,"Sean Taylor Jr.",F,2023-06-30,Oregon,Tablet,0,NULL,NULL
4159,"Leslie Ray",M,2022-10-15,Pennsylvania,Mobile,4,2087.47,2025-08-22
4160,"Roy Diaz",M,2023-10-20,Ohio,Desktop,1,468.00,2024-11-05
4161,"William Lester",F,2022-10-20,"New York",Tablet,2,723.57,2025-03-27
4162,"Michael Morgan",F,2023-02-03,Louisiana,Desktop,0,NULL,NULL
4163,"Ronald Williams",F,2023-02-05,"South Dakota",Mobile,0,NULL,NULL
4164,"Dustin Hoffman",F,2024-05-16,Iowa,Mobile,2,1669.51,2025-07-05
4165,"Mary Mcguire",M,2024-03-30,Indiana,Desktop,2,647.61,2023-10-07
4166,"Calvin Lynch",F,2024-06-16,Connecticut,Mobile,3,1232.15,2025-07-12
4167,"Brenda Hobbs",M,2022-10-12,Missouri,Desktop,2,1180.08,2025-07-19
4168,"Nicole Murray",F,2025-01-25,Vermont,Tablet,2,714.01,2025-01-04
4169,"Hailey Herrera",M,2023-02-01,Virginia,Mobile,2,132.19,2025-04-08
4170,"Joshua Peterson",F,2023-01-31,Indiana,Mobile,3,1512.88,2024-02-11
4171,"Michelle Green",F,2024-11-10,Wyoming,Desktop,5,1688.64,2025-06-24
4172,"Kathleen Gregory",F,2022-12-12,Louisiana,Mobile,2,163.61,2025-06-22
4173,"Christina Flores",F,2023-04-19,Illinois,Desktop,1,406.43,2025-05-19
4174,"Brianna Young",M,2024-12-09,Pennsylvania,Mobile,3,1304.85,2025-06-29
4175,"Samantha Estrada",M,2025-06-08,Washington,Mobile,4,1269.08,2025-04-20
4176,"Mr. Christopher Williamson",F,2022-11-10,Ohio,Mobile,2,598.13,2024-09-07
4177,"Bradley Douglas",M,2023-02-20,Colorado,Desktop,1,251.71,2024-03-22
4178,"Ryan Campbell",M,2022-12-29,Alabama,Desktop,4,1625.78,2025-08-17
4179,"Jeanette Bell",F,2025-05-10,Connecticut,Desktop,1,595.79,2025-08-05
4180,"Jessica Heath",M,2023-08-09,Oklahoma,Tablet,4,2318.84,2024-05-04
4181,"Kathryn Smith",M,2024-10-21,Georgia,Tablet,1,844.94,2023-11-28
4182,"Jessica Thompson",F,2023-11-17,Alabama,Mobile,1,179.83,2024-09-03
4183,"Jason Cox",F,2023-03-26,"North Carolina",Mobile,1,358.71,2023-09-07
4184,"Lauren Park",M,2023-04-03,Maine,Tablet,2,781.81,2024-10-03
4185,"Jacqueline Nelson",M,2024-10-26,Virginia,Desktop,2,1044.93,2024-08-10
4186,"Brian Sullivan",M,2023-08-23,Iowa,Desktop,2,741.34,2025-02-11
4187,"Elizabeth Garcia",F,2024-09-30,California,Tablet,2,303.84,2025-03-22
4188,"Ann Gibson",M,2023-09-17,Montana,Tablet,1,543.76,2025-04-27
4189,"Kimberly Wilson",F,2023-01-15,Oklahoma,Desktop,4,1201.67,2024-11-22
4190,"Derek Santos",M,2024-06-25,Maryland,Tablet,2,451.47,2024-05-03
4191,"David Osborne",M,2022-10-12,Illinois,Desktop,0,NULL,NULL
4192,"Preston Marquez",M,2024-02-27,"Rhode Island",Tablet,1,591.57,2025-07-29
4193,"Tracy Mccarthy DDS",F,2024-04-01,Tennessee,Desktop,0,NULL,NULL
4194,"Annette Graves",M,2024-07-02,"North Carolina",Mobile,1,636.97,2024-10-28
4195,"Sarah Smith",M,2025-06-09,"South Dakota",Tablet,2,1591.26,2024-03-09
4196,"Christopher Brown Jr.",M,2024-05-13,Georgia,Desktop,1,46.82,2023-11-28
4197,"Bryan Ruiz",F,2023-05-17,Indiana,Tablet,1,882.74,2024-04-23
4198,"Dalton Austin",F,2023-06-28,Minnesota,Tablet,2,895.21,2024-07-17
4199,"Nathan Shelton",F,2024-01-02,Mississippi,Desktop,0,NULL,NULL
4200,"Samuel Arellano",F,2023-04-27,Wyoming,Tablet,0,NULL,NULL
4201,"James Cardenas",F,2023-08-31,"South Dakota",Tablet,5,2600.06,2025-03-29
4202,"Angela Hart",M,2023-10-04,Arizona,Tablet,3,1495.77,2024-12-15
4203,"Elizabeth Jenkins",M,2024-08-02,Idaho,Desktop,0,NULL,NULL
4204,"Julie Kelly",F,2025-06-05,"New York",Tablet,2,1218.76,2024-08-16
4205,"Ashley Fernandez",F,2022-10-17,Florida,Tablet,1,26.72,2025-05-11
4206,"Kayla Jones",M,2025-03-31,"South Dakota",Mobile,3,669.74,2025-01-19
4207,"Sandra Moore",M,2024-05-16,Connecticut,Desktop,3,2300.65,2025-03-30
4208,"Jake Bowman",F,2023-11-27,Minnesota,Mobile,3,1395.65,2025-07-25
4209,"William Cruz",F,2024-06-27,Michigan,Desktop,2,1090.34,2025-05-24
4210,"Terri Castro",M,2025-03-10,Connecticut,Tablet,0,NULL,NULL
4211,"Gary Kramer",F,2023-04-16,Massachusetts,Desktop,4,1182.68,2024-09-28
4212,"Clifford Montgomery",F,2023-03-01,Nevada,Mobile,0,NULL,NULL
4213,"Dennis Scott",M,2023-09-26,Delaware,Tablet,1,771.50,2024-03-26
4214,"Jimmy Todd",M,2024-04-07,Maine,Tablet,2,1816.95,2025-01-30
4215,"Nicholas Herrera",F,2024-06-19,"North Carolina",Desktop,2,1707.69,2024-02-16
4216,"Victoria Neal",M,2023-05-21,Nevada,Desktop,2,1267.98,2025-06-07
4217,"Amy Glover",F,2023-12-14,"New Mexico",Tablet,1,500.65,2024-01-08
4218,"Lisa Howard",M,2023-04-28,Minnesota,Tablet,2,1213.45,2025-08-17
4219,"Wesley Vazquez",F,2023-08-12,Delaware,Mobile,0,NULL,NULL
4220,"Bradley Jenkins",M,2023-12-17,Maryland,Mobile,0,NULL,NULL
4221,"Katherine Bradley",M,2024-08-21,Indiana,Mobile,1,946.61,2023-09-18
4222,"Carol Gonzalez",F,2022-12-08,Minnesota,Tablet,4,1663.64,2025-02-09
4223,"Matthew Smith",F,2025-05-16,Delaware,Tablet,3,1179.86,2025-07-21
4224,"Karen Green",M,2023-11-19,Nevada,Mobile,0,NULL,NULL
4225,"Jessica Davis",M,2024-03-28,Oregon,Tablet,2,1281.86,2025-06-11
4226,"Gabriel Smith",F,2023-05-07,"New Hampshire",Mobile,0,NULL,NULL
4227,"Matthew Rice",F,2023-04-08,Minnesota,Tablet,1,572.19,2023-11-10
4228,"Nicholas Rodriguez",F,2025-03-14,Georgia,Tablet,5,2667.67,2025-03-29
4229,"Mrs. Sara Medina",F,2023-03-02,Massachusetts,Desktop,4,1720.52,2024-11-06
4230,"Sheila Green",F,2023-04-20,Nebraska,Desktop,0,NULL,NULL
4231,"Nathaniel Rodriguez",M,2023-12-26,California,Desktop,1,173.76,2023-11-10
4232,"Brandi Mcdaniel",M,2024-01-18,Oklahoma,Tablet,2,488.53,2025-03-14
4233,"Philip Hines",M,2022-12-21,"North Carolina",Tablet,1,815.24,2023-10-11
4234,"Gina Berger",M,2023-09-22,Massachusetts,Desktop,5,2180.26,2025-05-23
4235,"Jenna King",M,2025-02-11,"West Virginia",Mobile,3,1016.29,2025-08-21
4236,"Steven Parker",M,2025-03-04,Maine,Desktop,2,926.48,2025-03-22
4237,"Christian Parsons",M,2025-05-27,Utah,Mobile,3,2042.93,2025-06-10
4238,"Jill Carroll",M,2023-01-30,"New Jersey",Mobile,1,584.10,2025-01-07
4239,"Albert Tran",M,2025-07-19,Texas,Mobile,1,853.54,2023-11-24
4240,"Destiny Smith",F,2023-10-28,Washington,Mobile,2,977.53,2025-05-05
4241,"Richard Cardenas",F,2023-12-25,Montana,Tablet,4,1688.92,2024-11-22
4242,"Courtney Yates",F,2023-07-11,Ohio,Mobile,3,1803.77,2024-09-30
4243,"Rebekah Fitzgerald",M,2024-04-11,"South Dakota",Desktop,3,1873.74,2024-10-02
4244,"Michael Blair",M,2025-01-19,Idaho,Tablet,2,1551.35,2025-07-17
4245,"Ashley Moore",M,2022-10-02,Oklahoma,Desktop,2,690.43,2025-06-03
4246,"Andrea Leonard",M,2022-12-30,Arkansas,Mobile,1,678.02,2025-01-17
4247,"Gina Morrison",M,2023-10-28,Massachusetts,Tablet,2,583.42,2023-11-27
4248,"Kyle Kelly",M,2025-04-30,Maryland,Mobile,1,541.80,2023-10-07
4249,"Joseph Johnson",M,2024-11-07,"New York",Mobile,1,987.62,2024-01-12
4250,"Shelley Nelson",M,2023-07-01,Florida,Tablet,0,NULL,NULL
4251,"Michael Schneider",F,2024-10-05,Ohio,Mobile,0,NULL,NULL
4252,"Kimberly Davis",F,2025-02-09,Virginia,Desktop,1,636.51,2025-02-11
4253,"Emily Brady",F,2022-10-24,"West Virginia",Mobile,1,410.14,2025-02-11
4254,"James Bass",F,2024-07-05,Alaska,Tablet,2,320.23,2025-03-31
4255,"Nicholas Donaldson",F,2022-12-26,Illinois,Mobile,5,3379.27,2024-11-13
4256,"Jennifer Anthony",F,2022-09-26,"North Dakota",Desktop,1,978.39,2023-09-24
4257,"Dorothy Pruitt",M,2025-01-17,Minnesota,Tablet,2,948.17,2024-07-17
4258,"Thomas Walls",F,2024-12-22,"South Carolina",Mobile,1,268.79,2024-07-19
4259,"Jill Cooper",M,2024-06-26,Wisconsin,Desktop,2,410.80,2025-06-18
4260,"David Robinson",F,2025-04-12,Louisiana,Mobile,1,825.63,2024-04-04
4261,"Chelsea Hamilton",F,2024-04-26,"Rhode Island",Desktop,2,829.97,2024-09-24
4262,"Ryan Phillips",M,2023-10-30,Wisconsin,Tablet,0,NULL,NULL
4263,"Pamela Mcintosh MD",M,2024-04-06,Indiana,Tablet,2,1312.55,2024-10-29
4264,"Tracy Williams",M,2024-07-30,Utah,Tablet,1,493.55,2024-03-19
4265,"Michael Sawyer",M,2024-01-16,Wisconsin,Tablet,2,650.02,2024-05-25
4266,"Caroline Cabrera",F,2025-08-31,Vermont,Desktop,2,829.78,2025-04-15
4267,"John Taylor",F,2025-08-25,California,Tablet,2,548.27,2025-01-22
4268,"Laura Guerrero",F,2025-01-26,Vermont,Tablet,1,945.10,2024-09-23
4269,"Christina Martinez",F,2023-07-28,Kentucky,Mobile,4,2469.97,2025-05-07
4270,"Shari Montgomery",M,2024-11-17,Arkansas,Desktop,1,742.69,2024-09-08
4271,"Derek Snyder",F,2025-03-08,Vermont,Mobile,0,NULL,NULL
4272,"Tony Smith",M,2025-02-05,"New Mexico",Mobile,2,682.98,2024-07-22
4273,"Nathan Ross",F,2023-10-03,Kansas,Tablet,0,NULL,NULL
4274,"Ms. Laura Roberts MD",F,2024-06-28,Arizona,Tablet,1,767.49,2025-06-11
4275,"Shawn Wilson IV",M,2023-07-03,Nebraska,Mobile,3,1136.57,2025-06-13
4276,"Robert Jordan",F,2022-12-12,Massachusetts,Desktop,2,1177.50,2025-07-27
4277,"Katherine Mosley",F,2024-09-02,Idaho,Mobile,9,4061.19,2025-02-21
4278,"Angela Valentine",M,2025-02-21,Nevada,Desktop,5,2076.27,2025-03-22
4279,"Jacob Willis",F,2023-05-04,Kansas,Mobile,0,NULL,NULL
4280,"Jessica Lutz",F,2023-05-21,Alaska,Desktop,1,106.43,2023-11-24
4281,"Michael Perez",F,2024-11-24,"North Dakota",Desktop,1,179.53,2024-09-06
4282,"Martha Chan",F,2024-08-12,"North Dakota",Tablet,4,2335.92,2025-04-05
4283,"Aaron Garcia",M,2023-07-12,Michigan,Mobile,1,932.42,2024-11-22
4284,"Sara Wall",F,2025-08-19,Arkansas,Desktop,1,269.92,2024-06-26
4285,"Sheila Lyons",F,2024-10-26,Mississippi,Mobile,1,309.55,2023-12-28
4286,"Andrea Burnett",F,2022-10-26,Maryland,Mobile,3,805.59,2025-07-25
4287,"Jose Allen",M,2024-02-12,"North Dakota",Mobile,2,1213.11,2024-06-08
4288,"Elizabeth Hernandez",F,2024-09-06,Connecticut,Tablet,4,2321.07,2025-07-20
4289,"Todd Murillo",M,2025-07-11,Montana,Desktop,3,2301.11,2025-06-09
4290,"Tracy Brown",M,2025-05-22,"West Virginia",Tablet,1,978.13,2024-06-08
4291,"Chad Sims",M,2023-04-17,Alaska,Tablet,1,535.69,2023-12-21
4292,"Jesse Barnes",M,2025-06-21,"New York",Mobile,1,319.27,2023-09-07
4293,"John Fisher",M,2024-06-29,Nevada,Desktop,1,838.88,2024-04-12
4294,"Danielle Davis",F,2025-03-26,Montana,Mobile,4,2389.08,2025-04-08
4295,"Ashley Hensley",F,2023-03-15,Hawaii,Desktop,1,240.77,2024-03-15
4296,"Nicole Kemp",M,2022-10-25,Missouri,Tablet,0,NULL,NULL
4297,"Emily Jackson",M,2025-03-15,Nevada,Tablet,1,641.03,2025-05-02
4298,"Madeline Martin",F,2023-10-21,Missouri,Tablet,1,385.07,2024-03-01
4299,"Matthew Stout",F,2024-07-02,"Rhode Island",Mobile,2,635.14,2025-08-01
4300,"Kimberly Allen",F,2025-05-02,Mississippi,Desktop,1,491.02,2024-08-14
